2023/01/20_08:50:48.627,+22.82,24.84,+1.67,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.29,+22.94,+23.22,+23.13,+23.48,+23.38,+23.66
2023/01/20_08:50:49.674,+22.85,24.85,+1.70,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.29,+22.94,+23.22,+23.13,+23.48,+23.38,+23.66
2023/01/20_08:50:50.688,+22.83,24.86,+1.69,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.50,+23.29,+22.97,+23.22,+23.13,+23.48,+23.38,+23.66
2023/01/20_08:50:51.707,+22.83,24.89,+1.71,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.50,+23.29,+22.94,+23.22,+23.13,+23.48,+23.38,+23.63
2023/01/20_08:50:52.727,+22.85,24.85,+1.70,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.29,+22.94,+23.22,+23.13,+23.48,+23.38,+23.66
2023/01/20_08:50:53.774,+22.85,24.85,+1.70,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.50,+23.29,+22.94,+23.22,+23.13,+23.51,+23.38,+23.66
2023/01/20_08:50:54.787,+22.80,24.84,+1.65,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.25,+22.97,+23.22,+23.13,+23.48,+23.38,+23.66
2023/01/20_08:50:55.834,+22.85,24.85,+1.70,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.29,+22.97,+23.22,+23.13,+23.48,+23.38,+23.66
2023/01/20_08:50:56.856,+22.82,24.86,+1.68,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.50,+23.29,+22.94,+23.22,+23.13,+23.48,+23.38,+23.63
2023/01/20_08:50:57.871,+22.85,24.82,+1.68,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.25,+22.94,+23.22,+23.13,+23.48,+23.38,+23.66
2023/01/20_08:50:58.897,+22.82,24.82,+1.66,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.29,+22.97,+23.22,+23.13,+23.48,+23.38,+23.66
2023/01/20_08:50:59.934,+22.82,24.85,+1.67,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.29,+22.94,+23.22,+23.13,+23.48,+23.38,+23.66
2023/01/20_08:51:00.948,+22.82,24.88,+1.69,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.50,+23.25,+22.94,+23.22,+23.13,+23.48,+23.38,+23.63
2023/01/20_08:51:01.995,+22.85,24.84,+1.69,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.29,+22.97,+23.22,+23.13,+23.48,+23.38,+23.66
2023/01/20_08:51:03.017,+22.82,24.81,+1.65,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.29,+22.97,+23.22,+23.13,+23.48,+23.38,+23.66
2023/01/20_08:51:04.054,+22.83,24.88,+1.70,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.25,+22.94,+23.22,+23.13,+23.48,+23.38,+23.66
2023/01/20_08:51:05.069,+22.83,24.82,+1.67,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.29,+22.97,+23.22,+23.13,+23.51,+23.38,+23.66
2023/01/20_08:51:06.087,+22.83,24.84,+1.68,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.25,+22.94,+23.22,+23.13,+23.51,+23.38,+23.66
2023/01/20_08:51:07.124,+22.85,24.87,+1.71,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.29,+22.94,+23.22,+23.16,+23.48,+23.38,+23.66
2023/01/20_08:51:08.140,+22.85,24.85,+1.70,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.29,+22.97,+23.22,+23.13,+23.48,+23.38,+23.66
2023/01/20_08:51:09.177,+22.82,24.84,+1.67,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.29,+22.94,+23.22,+23.13,+23.48,+23.38,+23.66
2023/01/20_08:51:10.214,+22.85,24.87,+1.71,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.29,+22.94,+23.22,+23.13,+23.48,+23.38,+23.66
2023/01/20_08:51:11.229,+22.82,24.86,+1.68,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.50,+23.29,+22.94,+23.22,+23.13,+23.48,+23.35,+23.66
2023/01/20_08:51:12.274,+22.86,24.88,+1.73,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.29,+22.94,+23.22,+23.13,+23.51,+23.38,+23.66
2023/01/20_08:51:13.289,+22.83,24.85,+1.69,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.29,+22.94,+23.22,+23.13,+23.48,+23.38,+23.66
2023/01/20_08:51:14.334,+22.83,24.84,+1.68,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.50,+23.29,+22.94,+23.22,+23.13,+23.51,+23.38,+23.63
2023/01/20_08:51:15.338,+22.83,24.81,+1.66,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.29,+22.94,+23.22,+23.13,+23.48,+23.38,+23.66
2023/01/20_08:51:16.357,+22.83,24.82,+1.67,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.50,+23.25,+22.94,+23.19,+23.13,+23.48,+23.38,+23.66
2023/01/20_08:51:17.404,+22.83,24.84,+1.68,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.50,+23.25,+22.97,+23.22,+23.13,+23.51,+23.38,+23.66
2023/01/20_08:51:18.418,+22.82,24.84,+1.67,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.25,+22.94,+23.22,+23.13,+23.51,+23.38,+23.66
2023/01/20_08:51:19.433,+22.85,24.85,+1.70,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.50,+23.29,+22.94,+23.22,+23.13,+23.51,+23.38,+23.63
2023/01/20_08:51:20.449,+22.83,24.86,+1.69,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.50,+23.29,+22.94,+23.22,+23.13,+23.51,+23.38,+23.66
2023/01/20_08:51:21.494,+22.86,24.79,+1.68,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.50,+23.25,+22.94,+23.22,+23.13,+23.48,+23.38,+23.63
2023/01/20_08:51:22.509,+22.86,24.84,+1.70,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.50,+23.29,+22.94,+23.22,+23.13,+23.51,+23.38,+23.66
2023/01/20_08:51:23.527,+22.83,24.85,+1.69,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.29,+22.94,+23.22,+23.13,+23.51,+23.38,+23.63
2023/01/20_08:51:24.547,+22.83,24.84,+1.68,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.25,+22.94,+23.22,+23.13,+23.51,+23.38,+23.66
2023/01/20_08:51:25.584,+22.83,24.84,+1.68,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.29,+22.94,+23.22,+23.13,+23.51,+23.38,+23.66
